start,end
膀胱平滑肌瘤,菠菜双蛋羹
虫积,桃花粥
肥胖症,蜜汁排骨
涎瘘,菠菜双蛋羹
软化斑,嫩豇豆汤
慢性血源性骨髓炎,海带拌粉丝
中毒性眩晕,山药桂圆粥
睡眠相位后移综合症,大麦薏仁茯苓粥
网状红斑萎缩性毛囊炎,海带果菜汁
轻度脂肪肝,白菜蛋花粥
爆裂性眼眶骨折,扁豆猪骨汤
先天性红细胞生成异常性贫血,蛋黄碎牛肉粥
老年人肠易激综合征,鸡蛋木耳粥
Nezelot综合征,白菜粥
传染性脓疱病,蘑菇炒油菜心
膀胱癌,素炒空心菜
维生素D缺乏病,腰果西兰花
淀粉样变病,山药蛋黄粥
痞满,木耳莴苣
原位癌,南瓜大麦粥
急性咽炎,绿豆南瓜盅
中枢神经兴奋药中毒,牛奶玉米汤
解脲支原体感染,胡萝卜山楂汁
神经型食物中毒,蔬菜杂烩粥
卵巢小细胞癌,什菜面
郁证,木耳粥
肠梗阻,清蒸鱼段鸽蛋
甲状腺功能减退伴发的精神障碍,胡萝卜香蕉汁
小儿β地中海贫血,紫米红枣粥
子宫纵隔,猪肝菠菜粥
煎厥,淮杞煲羊脑
神经鞘源性肿瘤,赤小豆鸡汤
多发性内分泌腺瘤Ⅱ型,海带粥
慢性病贫血,鸡肉冬菇蒸饺
神经性皮炎,百合粳米鸡
小儿睾丸扭转,菠菜豆腐汤
肾上腺危象,龙须汤
Morton跖头痛,什菜面
颌骨骨折,羊肉汤面
幼年型类风湿性关节炎,小白菜馅包子
小儿膀胱-输尿管反流综合征,三文鱼饺
霉菌性尿道炎,腊鸭肝(豉鸭肝)
肾气不固,莲枣薏米鸭
肝硬化,鲜菠菜水
慢性阑尾炎,燕麦粳米粥
消化道溃疡,培根白菜粥
第一掌骨基部骨折,牛奶花生粥
早产,牛肉菜粒羹
旋前圆肌综合征,香菇凤足汤
中毒性肾病,萝卜糯米粥
鸟枪弹样视网膜脉络膜病变,猪肝菠菜粥
乳酸性酸中毒,板栗烧白菜
内隐斜,菊花白菜
红眼病,腰果西兰花
脊髓血管畸形,鸡肉白薯粥
拇外翻,燕麦粳米粥
慢性黏膜皮肤念珠菌病,酿豆腐
儿童尖锐湿疣,花生杏仁粥
宫颈白斑,香菇炒菜花
单纯疱疹,冬瓜汤
外阴结核,杏仁蛋花糊
老年人心肌梗死,南瓜饭豇豆粥
麻痹性斜视,罗汉果金银菜柿饼汤
小儿血友病,鲜菇小米粥
肝包虫囊肿,黄瓜拌平菇
嵌顿包茎,香菇茯苓粥
嗜酸性细胞增多症,绿豆南瓜汤
慢性心包炎,豆芽猪血汤
肺炎链球菌败血症,牛奶蒸蛋
恶心和呕吐,山药蒸鲫鱼
精索静脉曲张,香菇油菜包
大咯血,薏米豆腐羹
阴道壁息肉,苹果胡萝卜泥
围生期心肌病,苦瓜豆腐汤
老年人消化性溃疡,番茄炒牛肉
骨肉瘤,核桃片
胫腓骨骨折,蘑菇木耳饺
硬脑膜下血肿,荠菜豆腐羹
直肠阴道瘘,核桃鸡
斑疹伤寒立克次体肺炎,芋头煮肉丸
先天性仰趾外翻足,香蕉蜂蜜奶
窝状角质松解症,菠菜双蛋羹
继发于无晶状体眼和人工晶状体眼的青光眼,香菇油菜面筋粥
悬雍垂过长症,牛奶冬瓜
小儿血管瘤,冬瓜鲤鱼汤
毛滴虫病,猪肉青菜粥
颞骨骨折,赤小豆粥
Asperger综合征,菠菜豆腐汤
贲门黏膜撕裂综合征,鹌鹑萝卜粥
铜绿假单胞菌性角膜炎,菠菜双蛋羹
小儿IgA肾病,鱼头炖豆腐
慢性腰部劳损,芹菜拌虾仁
遗传性肥胖,香干拌芦荟
军团菌病,羊腩萝卜丝粥
高泌乳素血症,荞麦粥
继发性化脓性腹膜炎,苦瓜瘦肉汤
Rh血型不合溶血病,三米红枣桂圆粥
重金属中毒性肾病,强健骨骼豆腐丝瓜汤
曲霉病,清炒木耳菜
心房内折返性心动过速,萝卜豆腐汤
牙列稀疏,鸽肉粥
白秃疮,鸡蛋黄泥
老年性外阴萎缩,核桃熘豆腐
听神经瘤,松子粥
鼻息肉,海带粳米粥
阴道腺病,五香芹菜豆
小脑扁桃体下疝畸形,鸡蛋松
毒蕈中毒,菠菜双蛋羹
肝炎后综合征,小白菜馅包子
小脑扁桃体下疝畸形,葡汁鲜藕
腕舟骨骨折,羊肉汤面
小儿肥胖性生殖无能综合征,三鲜冬瓜汤
肌营养不良症,香菇豆苗萝卜汤
焦油性黑变病,赤小豆粥
牙外伤,大白菜饺
先天性血管瘤,豌豆菜花
肘内翻畸形,牛奶玉米汤
跖骨骨折,大白菜饺
腋臭,番茄芹菜汁
脆甲症,猪蹄当归粥
肠系膜上动脉栓塞,花生菠菜粥
并发症白内障,枸杞子粥
肠系膜脂肪炎,绿豆芽拌粉皮
血卟啉病,草莓果汁
恶性黑色素瘤,白菜蛋花粥
鼻后滴漏综合症,牛奶玉米汤
脊柱、脊髓损伤,胡萝卜粥
阴道肿瘤,花豆腐生菜瘦肉汤
金黄色葡萄球菌性肠炎,胡萝卜苹果汁
夏伊-德雷格综合征,白菜肉末粥
烧伤后急性肾功能衰竭,五丝白菜卷
结肠过敏症,紫菜豆腐肉片汤
酸中毒,山药红豆粥
老年性黄斑变性,甘蓝拌青椒丝
白发,红枣黑豆粥
恶性葡萄胎,栗子猪肉汤
传染性脓疱病,猪肝菠菜粥
宫颈炎,清蒸鲫鱼
胆管结石与胆管炎,黄瓜拌绿豆芽
局部麻醉药中毒,番茄西柚汁
心包间皮瘤,炝冬笋油菜
小儿隐睾症,黑豆莲藕鸡汤
梭形细胞脂肪瘤,紫菜芙蓉汤
癌肿性关节炎,蔬菜杂烩粥
急性淋巴细胞白血病,鸡肉白薯粥
猩红热,胡萝卜苦瓜汁
外伤性硬膜下积液,甘笋菠菜豆腐汤
周边葡萄膜炎,鲤鱼粥
桡骨骨折,冬笋香菇烧白菜
单纯糠疹,豆腐皮粥
妊娠合并急性膀胱炎,西葫芦饺
口腔扁平苔藓,素炒菠菜
小儿散发性甲状腺肿,菜花泥子汤
小儿神经白塞综合征,糖拌菜花
白血病伴发的精神障碍,菠菜双蛋羹
病毒性脑膜炎,蘑菇炖土豆
小儿蛋白质-能量营养不良,小白菜馅包子
胆囊腺肌增生病,鸡内金赤豆粥
腹腔妊娠,雪菜牛肉粥
青春期功能失调性子宫出血病,甲鱼烧冬瓜
子宫收缩乏力,紫米红枣粥
青春期功能失调性子宫出血病,甲鱼粥
阴道血管肉瘤,莲子芡实粥
进行性脊髓性肌萎缩症,马蹄鸡肉饺
麻疹样红斑型药疹,胡萝卜苹果汁
气痢,香油苦瓜
流行性乙型脑炎,凉拌鸡翅
结节性多动脉炎伴发的葡萄膜炎,雪菜肉末粥
髋臼骨折,鱼烧豆腐
闭合性脊髓损伤,什菜面
慢性萎缩性肢皮炎,冬菇椰菜豆腐粉丝汤
原发性肝癌,山药牛蒡汁
脑炎,莲子芡实粥
人工流产,小米蛋奶粥
黏膜相关样组织淋巴瘤,素炒圆白菜
脂溢性皮炎,炒胡萝卜
无精症,海参粥
急性阴道炎,韭菜杂烩粥
桡骨小头骨折,鹌鹑蛋小米羹
根尖周病,银耳樱桃羹
红外线伤,雪菜牛肉粥
肺咳,生菜豆皮汤
慢性胃炎,清炒绿豆芽
c胰岛功能性β细胞瘤,红豆糯米粥
外阴烧伤、烫伤和化学损伤,木瓜胡萝卜玉米粥
细菌感染,绿豆豆沙包
多重肺部感染,鸡蛋米汤粥
热痹,绿豆芽拌海带
围绝经期功能失调性子宫出血,干贝鸡肉粥
结核性膀胱自发破裂,绿豆芽饺
婴儿玫瑰疹,豆腐冬菇瘦肉汤
创伤性关节炎,苜蓿肉
肺动静脉瘤,菜花沙拉
乳泣,木耳红枣粥
胃窦炎,玉米粉燕麦粥
纹状体黑质变性,素炒西兰花
上干型胸廓出口综合征,鸡肉竹笋汤
大脑镰旁脑膜瘤,菠菜豆腐汤
桡骨远端骨折,牛奶花椰菜泥
先天性血管萎缩性皮肤异色症,萝卜豆腐汤
急性肺炎,油菜苹果牛奶汁
脉络膜出血,什菜面
胆囊良性肿瘤,甜菜叶粥
面神经炎,苦瓜粥
马方综合征,紫菜芙蓉汤
夹色伤寒,胡萝卜山楂汁
脊椎结核,蔬菜杂烩粥
浅层点状角膜炎,菠菜双蛋羹
毛石肠梗阻综合征,荞麦粥
小肠血管畸形,荞麦粥
继发性痛经,胡萝卜苹果汁
尿路感染,花生粥
小儿感染性心内膜炎,紫菜芙蓉汤
老年人败血症,炒胡萝卜
外阴假上皮瘤样增生,首乌桑葚子瘦肉汤
小儿消化性溃疡,清牛肉汤
外耳湿疹,核桃豆腐羹
便秘性结肠炎,玉米粉燕麦粥
再生障碍性贫血,扁豆糕
毛发红糠疹,紫菜豆腐汤
血吸虫肠病,双菇番茄黄瓜紫菜汤
胫骨结节骨软骨病,黄豆小米粥
咽后脓肿,番茄皮蛋菜汤
小儿室性心动过速,香粳米粥
先天性鼻部皮样囊肿及瘘管,扁豆小米粥
锌中毒,绿豆南瓜汤
淀粉样变病的胃肠道表现,龙眼莲藕汤
亚急性甲状腺炎,糟蒸鸭肝
结核性干性胸膜炎,胡萝卜枸杞汁
胸、腰椎爆裂骨折,三吃海蟹
肛乳头炎,苡仁冬瓜汤
足菌肿,炒绿豆芽
难产,萝卜豆腐汤
蛋白质缺乏症,肉丁烫面饼
慢性呼吸衰竭,砂锅豆腐汤
心肌炎,芹菜牛肉粥
颅内占位性病变引起的头痛,玉米火腿粥
新疆出血热,拌芹菜花生米
粉碎性骨折,凉拌海带木耳芹菜
其他沙门菌感染,小米枣仁粥
先天性垂直距骨,白菜蛋花粥
小儿片吸虫病,蘑菇木耳西兰花腐竹汤
性病性淋巴肉芽肿,香菇蒸黄鱼
甲状腺功能正常的甲状腺肿大,皮蛋瘦肉粥
睾丸畸胎瘤,红萝卜西芹汁
小儿常染色体隐性小脑性共济失调,豆腐皮粥
头皮糠疹,甘笋菠菜豆腐汤
电击伤所致脊髓病,杞子田七煲鸡汤
先天性食管狭窄,山药南瓜粥
男科病,炒胡萝卜
肾病,温养脾胃带鱼汤
胆道蛔虫病与肝蛔虫病,牛奶菠菜粥
肺炎球菌脑膜炎,番茄黄瓜汁
弱智,莲子百合炖燕窝
卵巢交界性肿瘤,冬菇椰菜豆腐粉丝汤
急性白血病,海带瘦肉粥
妊娠性哮喘,肉片柿子汤
昏迷,番茄西米粥
蜂螫伤,三丝白菜卷
外伤性脂肪坏死,双菇番茄黄瓜紫菜汤
神经内分泌肿瘤,白果莲子粥
外阴神经鞘瘤,香菇豆苗萝卜汤
变形杆菌肺炎,桃仁粥
髓过氧化物酶缺乏症,菠菜双蛋羹
大肠埃希杆菌肺炎,核桃鸡肉粥
膀胱上内疝,鸡蛋木耳粥
肺脓肿,圆肉腐竹红枣白菜汤
先天性髋内翻,牛奶菠菜粥
滑膜肉瘤,金针菇油菜猪心汤
膝关节脱位,清蒸甲鱼
结肠腺癌,肉粒萝卜干粥
支气管病,花生杏仁粥
丛集性头痛,玉米粉燕麦粥
汞皮炎,绿豆百合粥
单发性毛鞘瘤,鲜蘑豆腐汤
上睑下垂,酥炸菜花
炭疽病,海带果菜汁
肱骨内髁骨折,炒绿豆芽
脉络膜脱离,罗汉果金银菜柿饼汤
中老年男子部分性雄激素缺乏综合征,黑豆牡蛎粥
糖尿病酮症酸中毒,洋葱汤
回乳,酱猪排骨
巴西紫热,大蒜粥
慢性硬脑膜下血肿,灵芝羹
精神分裂症,肉丝炒绿豆芽
小儿先天性肝囊肿,豆浆莴笋汤
慢性咳嗽,白菜包子
小儿法洛四联症,糯米粉粥
肩胛骨体部骨折,鲜蘑菇豆腐汤
着色芽生菌病和暗色丝孢霉病,猕猴桃西米粥
原发性膀胱输尿管返流,小麦粥
盆腔脓肿,荔枝红枣粥
非特异性阴道炎,豆腐番茄鱼片牛肉汤
淤胆型肝炎,银耳蜜羹
其他弧菌感染,冬瓜粥
天疱疮,紫菜芙蓉汤
轻度脂肪肝,五丝白菜卷
过敏性咽炎,胡萝卜菠菜汁
血尿,炒莴笋丝
膀胱气痛,芹菜炒香菇
肛周湿疹,芹菜粥
小儿先天性肺囊肿,木瓜胡萝卜玉米粥
膀胱不发育与发育不全,胡萝卜炒木耳
结肠瘘,黄花菜炒黄瓜
肱骨髁间骨折,什锦鸡蛋面
钩虫性十二指肠炎综合征,杂粮粥
隐匿性肾小球肾炎,白菜小米卷
耳湿疹,卷心菜菠萝汁
子宫肌瘤,小麦粥
窝状角质松解症,肉末菠菜
化学烧伤,雪菜青豆韭菜豆腐汤
尿毒症,凉拌海蜇皮
流感嗜血杆菌感染,鲜菇小米粥
骶髂关节结核,干焖对虾
屈光参差,荷兰豆饺
鼻中隔脓肿,红扁豆粥
秃头,黑芝麻粥
前房积血,菠菜双蛋羹
免疫缺陷者肺炎,白菜仔滚鱼片汤
阴茎硬结症,紫菜萝卜汤
外阴疖病,牛奶花椰菜泥
外阴横纹肌肉瘤,海带果菜汁
急性心功能不全,小米粉粥
肾结核对侧肾积水,薏米汤
软组织肿瘤,杂粮粥
结节性脂膜炎,小麦粥
颅内低压性头痛,荞麦粥
维生素D缺乏性佝偻病,豆芽豆腐汤
真性红细胞增多症,红萝卜无花果花鱼汤
原发性心脏肿瘤,卷心菜菠萝汁
缺血性坏死,清肠大豆芽豆腐汤
鼻咽肉瘤,包心菜猪肉粥
结核性脓胸,香菇扒小白菜
纹状骨瘤,鸡汤馄饨
筛窦炎,丝瓜香菇
阿米巴肝脓肿,桂圆栗子粥
漏斗胸,萝卜豆腐汤
肝源性肾损害,番茄鸡蛋煎饼
急性弥漫性腹膜炎,鸡肉炒藕丝
少枝胶质细胞瘤及间变少枝胶质细胞瘤,空心菜排骨汤
下背部痛,鲜蘑油菜心
化学性眼外伤,木耳核桃炖豆腐
甲状腺血管瘤,杂粮粥
产褥感染,黑米党参山楂粥
乙酰苯胺类中毒,雪梨豆腐蛋花汤
双颌前突,鸡蛋银耳羹
黄疸,葱油莴笋
汽油中毒,白菜藕丸汤
利斯特菌脑膜炎,牛奶大枣汤
其他弧菌感染,番茄土豆块
热带口炎性腹泻,山药饺
丘疹性血管增生,炒空心菜
脑室内出血,番茄荔枝鸡
风湿免疫病,香菇油菜包
淋巴瘤样肉芽肿,胡萝卜香蕉汁
三痹,干姜红糖粥
颈椎双侧关节突关节脱位,胡萝卜香蕉汁
房性逸搏和房性逸搏心律,薏苡仁黄鳝粥
脑病,红烧菜花
遗传性乳光牙,鸡蛋银耳羹
荨麻疹,开水白菜
心功能障碍,白菜包子
继发性腹膜炎,牛奶菠菜粥
肾精亏虚,海参鸭肉汤
胆囊息肉,香菇牛肉粥
α1-抗胰蛋白酶缺乏症,苹果汁
尿瘘,什锦炒木耳
生殖器念珠菌病,草莓沙拉拌生菜
外耳道胆脂瘤,香蕉粥
疼痛性脂肪疝,冬菇椰菜豆腐粉丝汤
外伤性脑脓肿,菠菜双蛋羹
感染性心内膜炎,酱黄瓜
肠系膜上静脉血栓形成,女贞子蜂蜜饮
呃逆症,辣味白菜心
小儿高血压,芹菜金菇竹笋汤
嗜水气单胞菌肠炎,油菜粥
阴茎折断,炒绿豆芽
老年痴呆,软煎鲅鱼
肠子宫内膜异位,冬菇椰菜豆腐粉丝汤
乳腺错构瘤,黑米粥
脑血管畸形,鸡蛋米汤粥
脊髓血管畸形,冬瓜鲤鱼汤
小儿腓骨肌萎缩症,烩河虾片
麻风性周围神经病,青菜饭
脾疳,山楂麦芽汤
尿路梗阻,香菜拌水萝卜
颌骨造釉细胞瘤,海参煲鸡汤
妊娠高血压疾病,酿冬瓜
表皮葡萄球菌肺炎,百合荸荠雪梨羹
血管脂肪瘤,香菇拌豆角
先天性胸骨后膈疝,白菜肉末粥
膀胱咳,川贝酿梨
热带口炎性腹泻,冬菇扁豆
深脓疱病,银耳瘦肉羹
生长期脱发,鸡肉冬菜饼
十字韧带损伤,玉米粉燕麦粥
滴虫性外阴炎,甜杏仁粥
佝偻病,雪菜牛肉粥
阴道恶性肿瘤,桂圆莲子粥
变异性哮喘,萝卜汁粥
臂丛神经痛,猪蹄当归粥
再生障碍性贫血,绿豆南瓜汤
子宫切除术后会阴疝,蜜汁糯米藕
肛门周围癌,腰果西兰花
卵巢纤维组织来源肿瘤,甜菜叶粥
耳后骨膜下脓肿,苦瓜瘦肉汤
牙斑,牛乳红茶
先天性血管瘤,蒜苔熘鸡丝
十字韧带损伤,鸡汤馄饨
产科休克,香菇鸡粒粥
蛋白丢失性胃肠病,鱼肉糊
维生素A缺乏病,胡萝卜炒木耳
夜惊,猪肉青菜粥
老年人胸腔积液与胸膜炎,生菜鸡丝
外伤后低颅压综合征,清炒木耳菜
先天性肝囊肿,清炒木耳菜
红皮病,氽苦瓜豆腐汤
前庭大腺囊肿,赤小豆鲤鱼汤
色斑,西式牛奶粥
夜惊,紫菜色拉卷
卵巢癌,培根白菜粥
骨折,西式牛奶粥
绦虫病,胡萝卜苹果汁
房室管畸形,酸枣仁粥
心力衰竭,茄子粥
顶叶肿瘤,八宝粥
鼻息肉,何首乌煲鸡蛋
谵妄综合征及有关疾病,苹果派
子宫内膜增生,海蜇粥
胃切除后胆汁返流性胃炎,西葫芦饺
大肠腺瘤,油菜海米豆腐
大脑大静脉瘤,核桃栗子羹
微血管病性溶血性贫血,胡萝卜苹果汁
小儿胆道蛔虫症,红油菜花
老年人急性呼吸窘迫综合征,青萝卜煲鸭汤
气管、支气管狭窄,清润白菜鱼片汤
牙结石,胡萝卜炒猪肝
肠道革兰阴性杆菌脑膜炎,花椒鸡
精神活性物质所致精神障碍,菠菜芹菜粥
小儿脾大,蘑菇木耳饺
痞气,荠菜冬笋
血栓性血小板减少性紫癜,蔬菜杂烩粥
肾脓肿,冬瓜玉米面粥
小儿湿疹,绿豆南瓜汤
膀胱结石,番茄芹菜汁
糜烂性胃炎,小米红糖粥
餐后血糖过低症,豆薯小米粥
肌肉肌腱单位的急性损伤,牛奶香蕉糊
血清病,红豆花生红枣粥
妊娠期心脏病,桂圆莲子羹
气管前间隙感染,油菜干丝
小儿哮喘,豆芽豆腐汤
小儿多源性房性心动过速,荸荠萝卜粥
枕颈关节损伤,核桃鸡肉粥
枕颈关节损伤,无花果雪梨雪耳瘦肉汤
人工关节置换术后关节感染,香蕉豆沙酸奶汁
前房积血,冬菇椰菜豆腐粉丝汤
上睑下垂,青椒拌菜花
毛胚细胞瘤,双菇番茄黄瓜紫菜汤
脱髓鞘,蟹黄豆腐
慢性喉炎,番茄菠菜汁
膝关节结核,虾仁青豆炒饭
腕舟状骨骨折,鱼肉鸡蛋汤
脊髓压迫症,清炖猪蹄膀
特发性高嗜酸性细胞综合征,山药薏米红枣粥
脑癌,芹菜牛肉粥
口水强迫症,肉片粥
脾-肝综合征,花生杏仁粥
开合,鸡蛋豆腐汤
胆肠内引流术后内疝,百合鸡蛋黄汤
呼吸疾病,香菜莲藕饺
骨化性纤维瘤,牛奶菠菜粥
多囊卵巢综合征,黄芪茶
胰石症,鸡蛋冰糖炖银耳
软化斑,茼蒿粥
急性肾盂肾炎,玉米粉燕麦粥
肝脾湿热,鸡蛋面
创伤后应激障碍,南瓜百合粥
气胀,薏米汤
直肠息肉,什菜面
梦游症,牛奶菠菜粥
绝经期尿失禁,枸杞甲鱼
老年人急性左心衰竭,香菇扒小白菜
骨产道异常性难产,黑芝麻山药羹
听神经瘤,油豆腐油菜
脑发育不良,清蒸带鱼
卵巢环管状性索肿瘤,猪肉青菜粥
脊髓型颈椎病,菠菜豆腐汤
白睛溢血,胡萝卜香菜粥
肺动静脉瘘,番茄菠萝汁
穿透性角膜移植术所致青光眼,冰糖莲子
盆腔肿瘤,牛奶菠菜粥
强碱类中毒,鸡蛋拌土豆泥
应激性溃疡,紫菜色拉卷
锂肾病,白菜包子
硬脑膜下血肿,小白菜馅包子
小儿乳积,香酥山药
男子乳腺发育,紫菜色拉卷
溃疡病出血,蒜蓉苋菜牛肉汤
滑膜肉瘤,炖大白菜
下肢静脉血栓形成,番茄芹菜汁
妊娠合并子宫肌瘤,烧黄瓜
白大衣高血压,海参笋肉丝汤
小儿磷酸酶过少症,丝瓜汤
腹股沟直疝（疝气）,菠菜芹菜粥
肝损伤,酱甜黄瓜
小儿呼吸衰竭,核桃鸡肉粥
经行尿感,马齿苋粳米粥
慢性病,生菜龙虾
老年人慢性肾功能衰竭,海参鸭肉粥
膀胱脱垂,萝卜生菜汤
黄杆菌肺炎,牛奶菠菜粥
急性心功能不全,玉米粉粥
老年人急性左心衰竭,百合桂圆羹
尿道肉阜,黄芪蒸乳鸽
骨盆直肠脓肿,芹菜牛肉粥
宫颈腺癌,冬菇木耳瘦肉汤
前庭大腺囊肿,赤小豆山药粥
小儿先天性肝囊肿,鲤鱼阿胶粥
代谢性碱中毒,白菜清汤
粘连性中耳炎,果脯土豆饼
肺疟疾病,银耳瘦肉羹
麻痹性肠梗阻,鸡肉白薯粥
急性肾小管坏死,玉米粉燕麦粥
急性牙髓炎,牛奶蛋花粥
胸椎病,萝卜豆腐汤
单纯疱疹性脑炎,黑米粥
亚急性坏死性脊髓炎,香菇油菜面筋粥
结缔组织增生性毛发上皮瘤,什锦炒木耳
沙眼,豌豆鲜奶粥
鼻后滴漏综合症,牛奶香蕉糊
眼球穿通伤,鸡蛋木耳粥
老年性阴道炎,西瓜皮丁粥
四环素牙,牛奶麦片粥
围绝经期综合征,百合汁
腘动脉破裂,红白萝卜汤
假单胞菌感染,鲜百合冬菇西兰花汤
小儿尿感,雪菜水饺
结节性硬化症,绿豆芽炒菠菜
血吸虫病,豆腐苋菜羹
慢性纵隔炎,白菜虾仁面汤
皮下裂头蚴病,姜茶乌梅饮
慢性粒细胞性白血病,荞麦粥
外层渗出性视网膜病变,雪菜肉末粥
脂溢性脱发,小米红枣粥
眼部带状疱疹,紫菜黄瓜汤
全身性红斑狼疮,番茄菠萝汁
后葡萄膜炎,香菇茯苓粥
髋关节脱位,白肉拉面
卵巢妊娠,猪肉豆腐煲
慢性鼻炎,芥菜鸡蛋汤
宫外孕,双菇番茄黄瓜紫菜汤
过敏性阴道炎,清肠大豆芽豆腐汤
小儿尿路感染,苹果生菜酸奶汁
急性淋病,素炒菠菜
腺泡细胞癌,羊腩萝卜丝粥
小儿脑性瘫痪,银耳瘦肉羹
抑郁症,莲子猪肚
卵巢两性母细胞瘤,紫菜芙蓉汤
继发性腹膜炎,淡菜板豆腐白菜汤
滑膜囊肿,枸杞煮鸡蛋
老年人血栓性疾病,牛肉菜粒羹
妊娠合并肺炎,苹果生菜酸奶汁
阴道上皮内瘤样变,鸡蛋木耳粥
失眠抑郁,炒芹菜
肾动脉狭窄,南瓜大麦粥
增生性疤痕,莲子芡实粥
酸中毒,白木耳粥
伴有脂肪瘤样痣的褶皱皮肤,白菜干猪肉煲排骨汤
横位难产,排骨头莲子芡实汤
阴茎癌,冬菇椰菜豆腐粉丝汤
结肠过敏症,冬瓜草鱼汤
脊柱裂,杂粮粥
干酪性鼻炎,白菜粥
髂骨取骨后盆侧腹壁疝,猪肉青菜粥
卵巢黄体囊肿破裂,冬菇椰菜豆腐粉丝汤
肿瘤,玉米笋饺
遗传病,菜花泥子汤
角膜病,酱胡萝卜(一)
阴道毛滴虫病,红枣山药粥
泌尿道肿瘤,番茄皮蛋菜汤
痉挛性肠梗阻,鲤鱼脑粥
外耳道异物,水果沙拉
颈椎后脱位,蔬菜杂烩粥
肩袖损伤,小米素羹
疖,冬菇椰菜豆腐粉丝汤
哨兵痔,山药南瓜粥
老年人脱水,清炒木耳菜
室性期前收缩,瑶柱生菜白菜汤
肛管、直肠、结肠狭窄,三色白菜卷
急性硬脑膜外血肿,杂粮粥
特发性息肉样脉络膜血管病变,黄瓜鸡片汤
胃切除后胆汁返流性胃炎,牛奶玉米汤
大肠癌,三鲜蘑菇
腺淋巴瘤,小麦粥
龋齿,鸡肉白薯粥
急性硫化氢中毒,番茄苹果汁
